id,name,type,status,manufacturer,manufacturer_abbr,user,user_abbr,image_proof_link,image_proof_link_direct,year_first_produced,confirmed_lost_date
13,Unknown T-54/55,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/6QwLcbny,https://i.postimg.cc/6QwLcbny/1011-T-54-or-55-destr-02-08-25.jpg,1946.0,2025-08-02
14,Unknown T-54/55,Tanks,damaged and abandoned,Soviet Union,USSR,Russia,RU,https://postimg.cc/pTqMF7mQ,https://i.postimg.cc/pTqMF7mQ/1081-unkn-t54-55-dam-aband-17-02-24.jpg,1946.0,2024-02-17
15,Unknown T-54/55,Tanks,damaged and abandoned,Soviet Union,USSR,Russia,RU,https://postimg.cc/KjbMBZLR,https://i.postimg.cc/KjbMBZLR/1106-unkn-t54-55-dam-aband-31-03-24.jpg,1946.0,2024-03-31
16,T-62 Obr. 1967,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/65Tqk5t6,https://i.postimg.cc/65Tqk5t6/1021-T-62-Obr-1967-destr-11-02-24.jpg,1967.0,2024-02-11
17,T-62 Obr. 1967,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/52vJB77X,https://i.postimg.cc/52vJB77X/1014-t62-obr1967.jpg,1967.0,
18,T-62 Obr. 1967,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/26dvvtZC,https://i.postimg.cc/26dvvtZC/1020-T-62-Obr-1967-destr-29-09-24.jpg,1967.0,2024-09-29
19,T-62 Obr. 1967,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/xT6m6jRd,https://i.postimg.cc/xT6m6jRd/1023-T-62-M-destr-09-10-24.jpg,1967.0,2024-10-09
20,T-62 Obr. 1967,Tanks,captured,Soviet Union,USSR,Russia,RU,https://postimg.cc/yxw0SFD6,https://i.postimg.cc/yxw0SFD6/1001-T-62-Obr-1967-capt.jpg,1967.0,
21,T-62 Obr. 1972,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/zfqr10Kw,https://i.postimg.cc/zfqr10Kw/1044-t62-obr1967-destr-01-03-24.jpg,,2024-03-01
22,T-62 Obr. 1972,Tanks,abandoned,Soviet Union,USSR,Russia,RU,https://postimg.cc/4N95JpPv,https://i.postimg.cc/4N95JpPv/1035-T-62-Obr-1972-aband-10-12-23.jpg,,2023-12-10
23,T-62 Obr. 1975,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/8PCPzN7x,https://i.postimg.cc/8PCPzN7x/1065-T-62-Obr-1975-destr-30-10-24.jpg,,2024-10-30
24,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1544797070883684353,https://twitter.com/UAWeapons/status/1544797070883684353,1983.0,
25,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/X72RXDmM,https://i.postimg.cc/X72RXDmM/1024-t62m-destr-11-01-23.jpg,1983.0,2023-01-11
26,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1572672235726573568,https://twitter.com/UAWeapons/status/1572672235726573568,1983.0,
27,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1581908407967092738,https://twitter.com/UAWeapons/status/1581908407967092738,1983.0,
28,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1590474674999558145,https://twitter.com/UAWeapons/status/1590474674999558145,1983.0,
29,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/fy6S2qj0,https://i.postimg.cc/fy6S2qj0/1010-2x-t62m-destr.jpg,1983.0,
30,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/fy6S2qj0,https://i.postimg.cc/fy6S2qj0/1010-2x-t62m-destr.jpg,1983.0,
31,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/2yRMkB97,https://i.postimg.cc/2yRMkB97/55h.png,1983.0,2022-12-18
32,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/gkKRT9Sn,https://i.postimg.cc/gkKRT9Sn/1014-t62m-destr-16-11-22.jpg,1983.0,2022-11-16
33,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/cLQ5SJcX,https://i.postimg.cc/cLQ5SJcX/1005-t62m-destr-08-01-23.jpg,1983.0,2023-01-08
34,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/Dy4Mx64V,https://i.postimg.cc/Dy4Mx64V/1038-t62m-destr-07-01-23.jpg,1983.0,2023-01-07
35,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/N0DghMNG,https://i.postimg.cc/N0DghMNG/1005-t62m-destr-27-01-23.jpg,1983.0,2023-01-27
36,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/NFFTSxhD,https://i.postimg.cc/NFFTSxhD/1025-t62m-destr-20-03-23.jpg,1983.0,2023-03-20
37,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1638590667323580425,https://twitter.com/UAWeapons/status/1638590667323580425,1983.0,
38,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/KvkckFr1,https://i.postimg.cc/KvkckFr1/1011-T-62-M-destr-26-05-23.jpg,1983.0,2023-05-26
39,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/3Js826nn,https://i.postimg.cc/3Js826nn/1012-T-62-M-destr-26-05-23.jpg,1983.0,2023-05-26
40,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/Gmr6pZ4Y,https://i.postimg.cc/Gmr6pZ4Y/1001-t62m-destr-01-06-23.jpg,1983.0,2023-06-01
41,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1566557906593615873,https://twitter.com/UAWeapons/status/1566557906593615873,1983.0,
42,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1566557906593615873,https://twitter.com/UAWeapons/status/1566557906593615873,1983.0,
43,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/Dw3GQ3mg,https://i.postimg.cc/Dw3GQ3mg/1026-T-62-M-destr-09-11-22.jpg,1983.0,2022-11-09
44,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1674811978408132611,https://twitter.com/UAWeapons/status/1674811978408132611,1983.0,
45,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/QC5sJ3t7,https://i.postimg.cc/QC5sJ3t7/1074-T-62-M-destr-01-04-24.jpg,1983.0,2024-04-01
46,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/PxJhBdpT,https://i.postimg.cc/PxJhBdpT/46.png,1983.0,
47,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/Dy4T0m9T,https://i.postimg.cc/Dy4T0m9T/1045-T-62-M-destr-02-10-23.jpg,1983.0,2023-10-02
48,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/Hsm7xWy2,https://i.postimg.cc/Hsm7xWy2/1011-t62m-destr-29-11-23.jpg,1983.0,2023-11-29
49,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/qMV8j4c4,https://i.postimg.cc/qMV8j4c4/1039-t62m-destr-09-01-24.jpg,1983.0,2024-01-09
50,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/Jng1mWHk,https://i.postimg.cc/Jng1mWHk/1021-T-62-M-destr-29-01-24.jpg,1983.0,2024-01-29
51,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/mgGgtRX3,https://i.postimg.cc/mgGgtRX3/1022-T-62-M-destr-29-01-24.jpg,1983.0,2024-01-29
52,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/jSQdf9mp,https://i.postimg.cc/jSQdf9mp/1023-T-62-M-destr-29-01-24.jpg,1983.0,2024-01-29
53,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/Jz37Mw8R,https://i.postimg.cc/Jz37Mw8R/1037-t62m-destr-12-02-24.jpg,1983.0,2024-02-12
54,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/q7Znqz75,https://i.postimg.cc/q7Znqz75/1026-1x-destr-2x-dam-aband-T62-M-06-02-23.jpg,1983.0,2023-02-06
55,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/QCz881h8,https://i.postimg.cc/QCz881h8/1020-T-62-M-destr-11-02-23.jpg,1983.0,2023-02-11
56,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/kgtWhdNy,https://i.postimg.cc/kgtWhdNy/1054-t62m-destr-18-04-24.jpg,1983.0,2024-04-18
57,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/bwjW4qxb,https://i.postimg.cc/bwjW4qxb/1111-T-62-M-destr-22-04-24.jpg,1983.0,2024-04-22
58,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/3RSGbCC9,https://i.postimg.cc/3RSGbCC9/1004-T-62-M-destr-21-04-24.jpg,1983.0,2024-04-21
59,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/sxbh3jLh,https://i.postimg.cc/sxbh3jLh/1023-T-62-M-destr-30-11-22.jpg,1983.0,2022-11-30
60,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/j2S2L1rj,https://i.postimg.cc/j2S2L1rj/1064-unkn-t62-destr-14-05-24.jpg,1983.0,2024-05-14
61,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/25gfXBQ5,https://i.postimg.cc/25gfXBQ5/1051-T-62-M-destr-02-06-24.jpg,1983.0,2024-06-02
62,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/PJjndsFs,https://i.postimg.cc/PJjndsFs/1052-T-62-M-destr-02-06-24.jpg,1983.0,2024-06-02
63,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/6Q3S3HG4,https://i.postimg.cc/6Q3S3HG4/1077-T-62-M-destr-08-06-24.jpg,1983.0,2024-06-08
64,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/LXFkb3Jk,https://i.postimg.cc/LXFkb3Jk/1062-T-62-M-destr-12-06-24.jpg,1983.0,2024-06-12
65,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/d1nw7hWn,https://i.postimg.cc/d1nw7hWn/1002-T-62-M-destr-15-06-24.jpg,1983.0,2024-06-15
66,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/sx8NkBbd,https://i.postimg.cc/sx8NkBbd/1101-t62m-destr-01-07-24.jpg,1983.0,2024-07-01
67,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/C1PgyV8J,https://i.postimg.cc/C1PgyV8J/1100-t62m-destr-11-07-24.jpg,1983.0,2024-07-11
68,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/kgwGMGkv,https://i.postimg.cc/kgwGMGkv/1016-T-62-M-destr-07-07-24.jpg,1983.0,2024-07-07
69,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/c4QwLvFh,https://i.postimg.cc/c4QwLvFh/1057-T-62-M-destr-29-02-24.jpg,1983.0,2024-02-28
70,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/Bbf3mFRh,https://i.postimg.cc/Bbf3mFRh/1002-T-62-M-destr-13-07-24.jpg,1983.0,2024-07-13
71,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/hv7j6SPq,https://i.postimg.cc/hv7j6SPq/1027-T-62-M-destr-19-07-24.jpg,1983.0,2024-07-19
72,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/76hb13Fh,https://i.postimg.cc/76hb13Fh/1019-t62m-destr-17-07-24.jpg,1983.0,2024-07-17
73,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/4xZ1v2Kz,https://i.postimg.cc/4xZ1v2Kz/1100-t62m-destr-23-07-24.jpg,1983.0,2024-07-23
74,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/NFkZb9xD,https://i.postimg.cc/NFkZb9xD/1010-T-62-M-destr-23-07-24.jpg,1983.0,2024-07-23
75,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/BZFSHmfZ,https://i.postimg.cc/BZFSHmfZ/1009-T-62-M-destr-23-07-24.jpg,1983.0,2024-07-23
76,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/KvyZNtmP,https://i.postimg.cc/KvyZNtmP/1015-T-62-M-destr-23-07-24.jpg,1983.0,2024-07-23
77,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/Vs76jzB7,https://i.postimg.cc/Vs76jzB7/1059-T-62-M-destr-05-01-25.jpg,1983.0,2025-01-05
78,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/sxx8GncF,https://i.postimg.cc/sxx8GncF/1051-T-62-M-destr-26-07-24.jpg,1983.0,2024-07-26
79,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/8C8mLjDW,https://i.postimg.cc/8C8mLjDW/1025-T-62-M-destr-06-08-24.jpg,1983.0,2024-08-06
80,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/bYnvM782,https://i.postimg.cc/bYnvM782/1023-T-62-M-destr-21-08-24.jpg,1983.0,2024-08-21
81,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/brRZDFKF,https://i.postimg.cc/brRZDFKF/1108-unkn-t62-destr-13-06-24.jpg,1983.0,2024-06-13
82,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/CL6ss7Td,https://i.postimg.cc/CL6ss7Td/1049-T-62-M-destr-22-09-24.jpg,1983.0,2024-09-22
83,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/8Ps3sxVB,https://i.postimg.cc/8Ps3sxVB/1004-T-62-M-destr-25-09-24.jpg,1983.0,2024-09-25
84,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/RFWRQ0pN,https://i.postimg.cc/RFWRQ0pN/1045-T-62-M-destr-05-10-24.jpg,1983.0,2024-10-05
85,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/3xfqX4LZ,https://i.postimg.cc/3xfqX4LZ/1075-T-62-M-destr-06-10-24.jpg,1983.0,2024-10-06
86,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/BQgkvwHk,https://i.postimg.cc/BQgkvwHk/1082-T-62-M-destr-13-09-24.jpg,1983.0,2024-09-13
87,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/XqKhdshZ,https://i.postimg.cc/XqKhdshZ/1182-T-62-M-destr-16-10-24.jpg,1983.0,2024-10-16
88,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/Y2QT5S9p,https://i.postimg.cc/Y2QT5S9p/1194-T-62-M-destr-11-11-23.jpg,1983.0,2023-11-11
89,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/cCG2vpDy,https://i.postimg.cc/cCG2vpDy/1244-T-62-M-destr-18-10-24.jpg,1983.0,2024-10-18
90,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/Pr5WqkTc,https://i.postimg.cc/Pr5WqkTc/1101-T-62-M-destr-15-01-25.jpg,1983.0,2025-01-15
91,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/rFtgXJN9,https://i.postimg.cc/rFtgXJN9/1060-T-62-M-destr-27-10-24.jpg,1983.0,2024-10-27
92,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/YCXN8dc9,https://i.postimg.cc/YCXN8dc9/1016-T-62-M-destr-22-11-24.jpg,1983.0,2024-11-22
93,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/RqryZrZR,https://i.postimg.cc/RqryZrZR/1025-T-62-M-destr-27-11-24.jpg,1983.0,2024-11-27
94,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/gkC5d82X,https://i.postimg.cc/gkC5d82X/1007-T-62-M-destr-30-11-24.jpg,1983.0,2024-11-30
95,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/R0Q7Npgr,https://i.postimg.cc/R0Q7Npgr/1007-T-62-M-destr-31-08-24.jpg,1983.0,2024-08-31
96,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/TY6gdKDr,https://i.postimg.cc/TY6gdKDr/1104-T-62-M-destr-26-12-24.jpg,1983.0,2024-12-26
97,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/ncb9fxcj,https://i.postimg.cc/ncb9fxcj/1015-T-62-M-destr-31-12-24.jpg,1983.0,2024-12-31
98,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/RZZ7qvQV,https://i.postimg.cc/RZZ7qvQV/1038-T-62-M-destr-31-12-24.jpg,1983.0,2024-12-31
99,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/ZKcPTWNM,https://i.postimg.cc/ZKcPTWNM/1045-T-62-M-destr-22-01-25.jpg,1983.0,2025-01-22
100,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/XvKXRrq9,https://i.postimg.cc/XvKXRrq9/1103-T-62-M-destr-25-09-24.jpg,1983.0,2024-09-25
101,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/k472XVQ6,https://i.postimg.cc/k472XVQ6/1022-T-62-M-destr-07-02-25.jpg,1983.0,2025-02-07
102,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/Znb1K3PP,https://i.postimg.cc/Znb1K3PP/1033-T-62-M-destr-27-01-25.jpg,1983.0,2025-01-27
103,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/bwYZbfD9,https://i.postimg.cc/bwYZbfD9/1107-T-62-M-destr-19-02-25.jpg,1983.0,2025-02-19
104,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/j2MttjkG,https://i.postimg.cc/j2MttjkG/1053-T-62-M-destr-21-03-25.jpg,1983.0,2025-03-21
105,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/kGm0xYbJ,https://i.postimg.cc/kGm0xYbJ/1111-T-62-M-destr-03-04-25.jpg,1983.0,2025-04-03
106,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/SNBsvgJ3,https://i.postimg.cc/SNBsvgJ3/1032-T-62-M-destr-15-01-25.jpg,1983.0,2025-01-15
107,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/gJDWVDws,https://i.postimg.cc/gJDWVDws/1004-T-62-M-destr-25-03-25.jpg,1983.0,2025-03-25
108,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/4yyWP88B,https://i.postimg.cc/4yyWP88B/1074-T-62-M-destr-30-10-24.jpg,1983.0,2024-10-30
109,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/9QDWqt4W,https://i.postimg.cc/9QDWqt4W/1003-T-62-M-destr-07-06-25.jpg,1983.0,2025-06-07
110,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/sDhB4TDc,https://i.postimg.cc/sDhB4TDc/1021-T-62-M-destr-02-07-25.jpg,1983.0,2025-07-02
111,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/fb23qgxC,https://i.postimg.cc/fb23qgxC/1012-T-62-M-destr-09-07-25.jpg,1983.0,2025-07-09
112,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/3RycmjQ1,https://i.postimg.cc/3RycmjQ1/1002-T-62-M-destr-01-07-25.jpg,1983.0,2025-07-01
113,T-62M,Tanks,destroyed,Soviet Union,USSR,Russia,RU,https://postimg.cc/gkYQBFhN,https://i.postimg.cc/gkYQBFhN/1009-T-62-M-destr-18-07-25.jpg,1983.0,2025-07-18
114,T-62M,Tanks,damaged,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1590474674999558145,https://twitter.com/UAWeapons/status/1590474674999558145,1983.0,
115,T-62M,Tanks,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/QC25V0xC,https://i.postimg.cc/QC25V0xC/1004-3-destr-BMP-2-2-destr-Kam-AZ-6x6-4-damaged-T-62-M-09-03-23.jpg,1983.0,2023-03-09
116,T-62M,Tanks,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/QC25V0xC,https://i.postimg.cc/QC25V0xC/1004-3-destr-BMP-2-2-destr-Kam-AZ-6x6-4-damaged-T-62-M-09-03-23.jpg,1983.0,2023-03-09
117,T-62M,Tanks,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/QC25V0xC,https://i.postimg.cc/QC25V0xC/1004-3-destr-BMP-2-2-destr-Kam-AZ-6x6-4-damaged-T-62-M-09-03-23.jpg,1983.0,2023-03-09
118,T-62M,Tanks,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/QC25V0xC,https://i.postimg.cc/QC25V0xC/1004-3-destr-BMP-2-2-destr-Kam-AZ-6x6-4-damaged-T-62-M-09-03-23.jpg,1983.0,2023-03-09
119,T-62M,Tanks,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/DzKczbq7,https://i.postimg.cc/DzKczbq7/1025-T-62-M-dam-09-11-22.jpg,1983.0,2022-11-09
120,T-62M,Tanks,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/C17RhWt3,https://i.postimg.cc/C17RhWt3/1105-t62m-dam-18-03-24.jpg,1983.0,2024-03-18
121,T-62M,Tanks,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/Wpn8MjSF,https://i.postimg.cc/Wpn8MjSF/1006-T-62-M-dam-06-04-24.jpg,1983.0,2024-04-06
122,T-62M,Tanks,damaged,Soviet Union,USSR,Russia,RU,https://postimg.cc/85J24WHX,https://i.postimg.cc/85J24WHX/1021-T-62-M-dam-13-09-24.jpg,1983.0,2024-09-13
123,T-62M,Tanks,damaged and abandoned,Soviet Union,USSR,Russia,RU,https://postimg.cc/Jzf348Lr,https://i.postimg.cc/Jzf348Lr/1021-t62m-dam-aband-21-12-23.jpg,1983.0,2023-12-21
124,T-62M,Tanks,damaged and abandoned,Soviet Union,USSR,Russia,RU,https://postimg.cc/XvQVBwXh,https://i.postimg.cc/XvQVBwXh/1036-T-62-M-dam-aband-12-02-24.jpg,1983.0,2024-02-12
125,T-62M,Tanks,damaged and abandoned,Soviet Union,USSR,Russia,RU,https://postimg.cc/q7Znqz75,https://i.postimg.cc/q7Znqz75/1026-1x-destr-2x-dam-aband-T62-M-06-02-23.jpg,1983.0,2023-02-06
126,T-62M,Tanks,damaged and abandoned,Soviet Union,USSR,Russia,RU,https://postimg.cc/Gm7wrvPR,https://i.postimg.cc/Gm7wrvPR/1002-T-62-M-dam-aband-02-06-24.jpg,1983.0,2024-06-02
127,T-62M,Tanks,abandoned,Soviet Union,USSR,Russia,RU,https://postimg.cc/XX64Gc8N,https://i.postimg.cc/XX64Gc8N/1054-T-80-BV-aband-06-02-24.jpg,1983.0,2024-02-06
128,T-62M,Tanks,abandoned,Soviet Union,USSR,Russia,RU,https://postimg.cc/Y2FHQvCF,https://i.postimg.cc/Y2FHQvCF/1105-T-62-M-aband-30-01-24.jpg,1983.0,2024-01-30
129,T-62M,Tanks,damaged and abandoned,Soviet Union,USSR,Russia,RU,https://postimg.cc/Prcp2QRb,https://i.postimg.cc/Prcp2QRb/1411-T-62-M-dam-aband-10-01-25.jpg,1983.0,2025-01-10
130,T-62M,Tanks,damaged and abandoned,Soviet Union,USSR,Russia,RU,https://postimg.cc/7PN62jcd,https://i.postimg.cc/7PN62jcd/1067-T-62-M-dam-aband-04-03-25.jpg,1983.0,2025-03-04
131,T-62M,Tanks,captured,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1570054722563997698,https://twitter.com/UAWeapons/status/1570054722563997698,1983.0,
132,T-62M,Tanks,captured,Soviet Union,USSR,Russia,RU,https://postimg.cc/pdNwMqJq,https://i.postimg.cc/pdNwMqJq/4500-t62m-capt.jpg,1983.0,
133,T-62M,Tanks,captured,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1577227267226599424,https://twitter.com/UAWeapons/status/1577227267226599424,1983.0,
134,T-62M,Tanks,captured,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1577323803478265856,https://twitter.com/UAWeapons/status/1577323803478265856,1983.0,
135,T-62M,Tanks,captured,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1577189784057163778,https://twitter.com/UAWeapons/status/1577189784057163778,1983.0,
136,T-62M,Tanks,captured,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1577645612891361281,https://twitter.com/UAWeapons/status/1577645612891361281,1983.0,
137,T-62M,Tanks,captured,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1577553007725756419,https://twitter.com/UAWeapons/status/1577553007725756419,1983.0,
138,T-62M,Tanks,damaged and captured,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1577556971389075459,https://twitter.com/UAWeapons/status/1577556971389075459,1983.0,
139,T-62M,Tanks,captured,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1577688073231540224,https://twitter.com/UAWeapons/status/1577688073231540224,1983.0,
140,T-62M,Tanks,captured,Soviet Union,USSR,Russia,RU,https://postimg.cc/wMqmL10f,https://i.postimg.cc/wMqmL10f/1007-t62m-capt.jpg,1983.0,
141,T-62M,Tanks,captured,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1578010258152251392,https://twitter.com/UAWeapons/status/1578010258152251392,1983.0,
142,T-62M,Tanks,captured,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1578303114742235137,https://twitter.com/UAWeapons/status/1578303114742235137,1983.0,
143,T-62M,Tanks,damaged and captured,Soviet Union,USSR,Russia,RU,https://postimg.cc/bJ7wHhYW,https://i.postimg.cc/bJ7wHhYW/4477.png,1983.0,
144,T-62M,Tanks,captured,Soviet Union,USSR,Russia,RU,https://postimg.cc/YCYjXjLR,https://i.postimg.cc/YCYjXjLR/66988.png,1983.0,
